year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Name
2023,12,15,24,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,24,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,13,25,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,25,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,25,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,25,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,25,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,25,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,19,25,Photos: Dozens killed in air strikes as Israel intensifies assault on Gaza,2023-12-19_1682.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,7,25,US says does not support Israeli ‘reoccupation’ of Gaza after war,2023-11-07_2502.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,11,25,Israeli attacks target Rafah as tens of thousands flee to south Gaza,2023-11-11_2397.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,11,25,Does Israel twist humanitarian law to justify Gaza carnage?,2024-04-11_67.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,9,26,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,17,27,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,2023-10-17_3063.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,30,28,Heavy clashes as Israeli tanks briefly reach Gaza City outskirts,2023-10-30_2732.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,30,28,"Nameless on Earth, known in heaven: Victims of Israeli bombs buried in Gaza",2023-10-30_2735.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,19,28,Palestine demands end to Israeli occupation at ICJ hearing,2024-02-19_1022.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,11,9,29,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,9,29,News outlets reject allegations of complicity in Hamas attack inside Israel,2023-11-09_2449.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,26,29,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,2023-10-26_2838.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,29,How the US has used its veto power at the UN in support of Israel,2023-10-26_2840.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,29,Two more resolutions to halt Israel-Gaza war fail at UN Security Council,2023-10-26_2843.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,29,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,29,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,29,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,29,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,29,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,29,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,10,29,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,29,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,29,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,23,29,"Gaza death toll tops 5,000, nearly half of them children: Officials",2023-10-23_2905.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,23,29,Where are Gaza’s neighbourhoods destroyed by Israel?,2023-10-23_2908.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,21,30,Israel continues deadly attacks on Gaza amid hopes for another truce,2023-12-21_1669.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,21,30,Will the US again veto the UNSC resolution on Gaza?,2023-12-21_1660.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,21,30,"UNSC struggles with Gaza truce vote delays, Israel orders mass evacuations",2023-12-21_1665.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,21,30,"Entire Gaza population facing hunger crisis, famine risk: UN-backed report",2023-12-21_1654.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,10,28,30,"Mass graves, unclaimed bodies: Israel’s war robs Gazans of funeral rites",2023-10-28_2766.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,28,30,"Communication blackout, fuel shortages worsen the situation in Gaza",2023-10-28_2770.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,30,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce,2023-11-23_2131.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,30,Israel steps up attacks on Gaza before truce,2023-11-23_2150.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,30,"As Israel pounds Gaza, BBC journalists accuse broadcaster of bias",2023-11-23_2149.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,31,30,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,30,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,30,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,30,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,30,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,30,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,30,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,30,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,30,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,30,Two months of Israel-Gaza war: How divided is the world?,2023-12-07_1883.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,30,Israel’s war on Gaza: Can Guterres’s use of UN’s Article 99 bring peace?,2023-12-07_1884.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,30,UN secretary-general invokes Article 99 on Gaza,2023-12-07_1890.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,19,30,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,28,31,"Watching the watchdogs: American TV, Gaza and two sides of a ceasefire",2023-11-28_2043.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,8,31,No end in sight as death toll rises in Gaza and Israel escalates attacks,2023-12-08_1867.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,8,31,"Ahead of key Israel-Hamas ceasefire vote, where do UNSC members stand?",2023-12-08_1860.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,31,US raises criticism of Israel ahead of UNSC ceasefire meeting,2023-12-08_1862.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,31,The newsroom has become a battleground in Israel’s war on Gaza,2023-12-08_1863.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,8,31,No end in sight as death toll rises in Gaza and Israel escalates attacks,2023-12-08_1867.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,8,31,"Ahead of key Israel-Hamas ceasefire vote, where do UNSC members stand?",2023-12-08_1860.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,31,US raises criticism of Israel ahead of UNSC ceasefire meeting,2023-12-08_1862.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,31,The newsroom has become a battleground in Israel’s war on Gaza,2023-12-08_1863.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,3,31,31,At least four killed in Israeli attack on Al-Aqsa Hospital in Gaza,2024-03-31_199.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,31,Aftermath of an Israeli air strike on Gaza’s Al-Aqsa hospital courtyard,2024-03-31_201.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,29,31,Israeli air raids kill dozens across the Gaza Strip,2024-03-29_218.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,29,31,World warns Israel to obey ICJ on Gaza aid as Netanyahu plans Rafah assault,2024-03-29_222.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,11,21,31,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,21,31,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,2,31,"What is World Central Kitchen, whose team was attacked by Israel in Gaza?",2024-04-02_175.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,31,Israeli strike kills seven World Central Kitchen workers,2024-04-02_177.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,31,Seven World Central Kitchen workers killed in Gaza: What do we know,2024-04-02_180.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,31,Watching the watchdogs: Israel’s attacks on journalists are backfiring,2024-04-02_176.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,4,8,32,Khan Younis ‘smells like death’ as Palestinians return to devastated homes,2024-04-08_104.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,8,32,UN Security Council refers Palestine’s full membership bid to committee,2024-04-08_95.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,22,32,UN Security Council does not pass draft US resolution on Gaza ceasefire,2024-03-22_283.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,22,32,"UK, Australia call for ‘immediate’ end to fighting in Gaza",2024-03-22_286.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,29,32,‘Massacre’: Dozens killed by Israeli fire in Gaza while collecting food aid,2024-02-29_905.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,7,32,Six months of devastation in Israel’s war on Gaza with no sign of an end,2024-04-07_110.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,32,Israel’s war on Gaza – six relentless months of death and destruction,2024-04-07_118.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,28,32,Palestinians rush to shore as aircraft drop aid into Gaza amid Israel war,2024-02-28_918.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,28,32,"At least 576,000 people in Gaza one step away from famine, UN says",2024-02-28_922.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,9,33,"As Palestine applies for full UN membership, what’s in the way?",2024-04-09_89.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,26,33,What are the implications of the UN Security Council Gaza ceasefire motion?,2024-03-26_249.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,26,33,ABC Australia staff’s concerns over pro-Israel bias revealed,2024-03-26_255.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,3,21,33,"With record of Gaza truce vetoes, US unveils new, ambiguous UN resolution",2024-03-21_298.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,12,33,EU’s Borrell suggests US stop arming Israel amid fears over Rafah assault,2024-02-12_1113.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,3,33,"Israeli air raid on Rafah kills 14 Palestinians, many of them children",2024-03-03_873.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,16,33,"Hamas warns of environmental crisis as 1,000 bodies still under Gaza rubble",2023-10-16_3100.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,11,33,"What’s UN Resolution 377A, can it help in efforts to stop Israel-Gaza war?",2023-12-11_1814.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,33,What is the global strike demanding an end to Israeli war on Gaza?,2023-12-11_1816.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,33,WHO calls for immediate passage of humanitarian relief into Gaza,2023-12-11_1822.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,25,33,World reacts to UNSC resolution demanding Gaza ceasefire,2024-03-25_260.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,25,33,UN Security Council demands immediate Gaza ceasefire as US abstains,2024-03-25_261.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,23,33,Can the UN Security Council agree on a ceasefire resolution for Gaza?,2024-03-23_274.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,33,UN Security Council passes resolution on increased Gaza aid delivery,2023-12-22_1641.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,33,US ready to back diluted resolution on more aid to Gaza as UN vote delayed,2023-12-22_1648.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,33,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,22,33,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,16,33,"Israeli tanks push back into northern Gaza, warplanes hit Rafah",2024-04-16_20.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
